avg_runs_last_5,venue_avg_runs,opponent_avg_runs,career_avg_runs,matches_played,strike_rate,runs_next_match
0.3333333333333332,0.9444444444444441,0.3333333333333332,1.3999999999999997,1,6.666666666666663,3.9999999999999996
2.1666666666666665,3.9999999999999996,3.9999999999999996,1.3999999999999997,2,15.999999999999998,2.166666666666666
2.166666666666666,0.9444444444444441,2.166666666666666,1.3999999999999997,3,12.037037037037033,0.1666666666666666
1.6666666666666663,0.1666666666666666,0.1666666666666666,1.3999999999999997,4,4.166666666666665,0.3333333333333332
1.3999999999999997,0.9444444444444441,0.3333333333333332,1.3999999999999997,5,11.111111111111107,1.833333333333333
1.0,1.0,1.0,1.7499999999999998,1,50.0,2.4999999999999996
1.7499999999999998,2.4999999999999996,2.4999999999999996,1.7499999999999998,2,20.83333333333333,0.6666666666666664
3.9999999999999996,3.9999999999999996,3.9999999999999996,3.833333333333333,1,15.999999999999998,3.666666666666666
3.833333333333333,3.666666666666666,3.666666666666666,3.833333333333333,2,26.190476190476186,2.666666666666666
0.4999999999999998,0.2777777777777777,0.3749999999999999,0.40476190476190466,1,7.14285714285714,0.0
0.2499999999999999,0.0,0.3749999999999999,0.40476190476190466,2,0.0,1.333333333333333
0.6111111111111109,1.333333333333333,1.333333333333333,0.40476190476190466,3,16.666666666666664,0.3333333333333333
0.5416666666666665,0.3333333333333333,0.24999999999999994,0.40476190476190466,4,33.33333333333333,0.1666666666666666
0.4666666666666665,0.6666666666666665,0.24999999999999994,0.40476190476190466,5,3.3333333333333317,0.1666666666666666
0.3999999999999999,0.1666666666666666,0.22222222222222213,0.40476190476190466,6,16.66666666666666,0.8333333333333333
0.5666666666666667,0.49999999999999994,0.3749999999999999,0.40476190476190466,7,27.777777777777775,0.1666666666666666
0.33333333333333326,0.49999999999999994,0.3749999999999999,0.40476190476190466,8,4.166666666666665,1.1666666666666665
0.4999999999999999,0.6666666666666665,0.6666666666666665,0.40476190476190466,9,19.444444444444443,0.1666666666666666
0.4999999999999999,0.1666666666666666,0.22222222222222213,0.40476190476190466,10,16.66666666666666,0.1666666666666666
0.4999999999999999,0.2777777777777777,0.1666666666666666,0.40476190476190466,11,16.66666666666666,0.1666666666666666
0.3666666666666666,0.1666666666666666,0.1666666666666666,0.40476190476190466,12,16.66666666666666,0.3333333333333332
0.3999999999999999,0.3333333333333332,0.22222222222222213,0.40476190476190466,13,8.33333333333333,0.1666666666666666
0.19999999999999993,0.2777777777777777,0.6666666666666665,0.40476190476190466,14,5.555555555555554,0.1666666666666666
2.4999999999999996,1.2499999999999998,1.4999999999999996,3.0555555555555554,1,35.71428571428571,0.1666666666666666
1.333333333333333,1.0833333333333333,2.2499999999999996,3.0555555555555554,2,8.33333333333333,5.833333333333332
2.8333333333333326,4.444444444444444,2.916666666666666,3.0555555555555554,3,26.51515151515151,7.166666666666666
3.916666666666666,4.444444444444444,5.833333333333333,3.0555555555555554,4,24.712643678160916,1.9999999999999998
3.5333333333333328,1.0833333333333333,1.9999999999999998,3.0555555555555554,5,16.666666666666664,0.3333333333333332
3.099999999999999,4.444444444444444,1.333333333333333,3.0555555555555554,6,6.666666666666663,0.0
3.066666666666666,1.2499999999999998,2.916666666666666,3.0555555555555554,7,0.0,2.333333333333333
2.3666666666666663,4.541666666666666,1.333333333333333,3.0555555555555554,8,29.166666666666664,4.5
1.8333333333333333,4.541666666666666,5.833333333333333,3.0555555555555554,9,34.61538461538461,0.4999999999999998
1.5333333333333332,0.4999999999999998,1.4999999999999996,3.0555555555555554,10,9.999999999999995,6.999999999999999
2.8666666666666663,4.541666666666666,6.999999999999999,3.0555555555555554,11,33.33333333333333,4.333333333333332
3.733333333333333,4.541666666666666,2.2499999999999996,3.0555555555555554,12,12.037037037037033,0.3333333333333332
0.6666666666666665,2.083333333333333,0.7142857142857142,1.1172839506172838,1,13.33333333333333,5.166666666666665
2.916666666666666,1.6999999999999997,1.2916666666666663,1.1172839506172838,2,16.14583333333333,0.3333333333333332
2.055555555555555,1.1666666666666665,0.7142857142857142,1.1172839506172838,3,6.666666666666663,0.0
1.541666666666666,0.7222222222222222,0.7142857142857142,1.1172839506172838,4,0.0,1.8333333333333333
1.5999999999999996,1.8333333333333333,1.2083333333333333,1.1172839506172838,5,22.916666666666664,0.3333333333333332
1.533333333333333,0.3333333333333332,0.2499999999999999,1.1172839506172838,6,11.111111111111107,2.1666666666666665
0.933333333333333,0.7222222222222222,1.4666666666666663,1.1172839506172838,7,54.166666666666664,0.0
0.8666666666666665,0.7222222222222222,0.2499999999999999,1.1172839506172838,8,0.0,0.4999999999999998
0.9666666666666665,1.1666666666666663,1.4666666666666663,1.1172839506172838,9,9.999999999999995,1.0
0.7999999999999996,1.1666666666666663,1.2083333333333333,1.1172839506172838,10,33.33333333333333,0.0
0.7333333333333331,0.0833333333333333,0.2499999999999999,1.1172839506172838,11,0.0,0.6666666666666664
0.433333333333333,1.6999999999999997,1.2916666666666663,1.1172839506172838,12,11.111111111111107,1.666666666666666
0.7666666666666663,1.1666666666666663,0.7499999999999997,1.1172839506172838,13,13.888888888888884,1.9999999999999991
1.066666666666666,1.0833333333333328,1.4666666666666663,1.1172839506172838,14,11.764705882352935,0.6666666666666664
0.9999999999999993,1.1666666666666663,0.2499999999999999,1.1172839506172838,15,6.666666666666663,0.3333333333333332
1.066666666666666,1.1904761904761902,0.7142857142857142,1.1172839506172838,16,16.66666666666666,2.0
1.3333333333333328,1.6999999999999997,1.2916666666666663,1.1172839506172838,17,33.33333333333333,0.0
0.9999999999999997,1.1904761904761902,0.7499999999999997,1.1172839506172838,18,0.0,4.166666666666666
1.4333333333333331,1.1904761904761902,1.4666666666666663,1.1172839506172838,19,21.929824561403503,0.0
1.2999999999999998,0.0,0.0,1.1172839506172838,20,0.0,0.3333333333333333
1.2999999999999996,1.1666666666666665,1.2083333333333333,1.1172839506172838,21,6.666666666666667,1.4999999999999996
1.1999999999999997,1.1904761904761902,1.2916666666666663,1.1172839506172838,22,14.999999999999996,0.0
1.1999999999999997,1.1904761904761902,2.4999999999999996,1.1172839506172838,23,0.0,3.0
0.9666666666666665,1.1666666666666665,1.4666666666666663,1.1172839506172838,24,42.857142857142854,0.0
0.9666666666666665,0.3333333333333333,1.4666666666666663,1.1172839506172838,25,0.0,0.9999999999999998
1.0999999999999999,1.1666666666666663,1.833333333333333,1.1172839506172838,26,14.285714285714283,0.1666666666666666
0.833333333333333,0.0833333333333333,1.2916666666666663,1.1172839506172838,27,16.66666666666666,0.1666666666666666
0.8666666666666665,1.1666666666666665,1.4666666666666663,1.1172839506172838,28,2.777777777777777,1.333333333333333
0.533333333333333,1.1904761904761902,0.7499999999999997,1.1172839506172838,29,26.66666666666666,2.6666666666666665
1.0666666666666664,1.1666666666666663,1.833333333333333,1.1172839506172838,30,19.047619047619047,0.1666666666666666
0.8999999999999997,1.6999999999999997,1.2916666666666663,1.1172839506172838,31,16.66666666666666,4.999999999999999
